data;Rt_positivi;Rt_sintomatici;Nuovi_casi;Deceduti;Dimessi_Guariti;Ricoverati;Terapia_intensiva
08/09/21;0,933926;0,883948;73;1;127;83;8
09/09/21;0,779635;0,838789;72;4;87;78;5
10/09/21;0,645748;0,789077;167;4;160;71;6
11/09/21;0,548876;0,753405;127;2;136;71;7
12/09/21;0,48357;0,732655;60;1;161;70;7
13/09/21;0,422963;0,704506;88;0;115;71;7
14/09/21;0,390315;0,692607;53;0;113;75;7
15/09/21;0,38854;0,701582;110;2;108;81;5
16/09/21;0,396579;0,709292;71;2;167;83;5
17/09/21;0,407528;0,698309;84;0;116;77;6
18/09/21;0,424884;0,688212;65;1;159;76;5
19/09/21;0,471802;0,701347;127;0;114;82;6
20/09/21;0,560024;0,733714;67;1;85;86;5
21/09/21;0,67274;0,76702;27;2;89;90;3
22/09/21;0,813943;0,792869;84;3;138;89;4
23/09/21;0,845059;0,819732;78;1;111;88;4
24/09/21;0,877201;0,849336;63;1;98;82;4
25/09/21;0,912273;0,88258;25;1;104;87;3
26/09/21;0,967625;0,937288;59;0;51;86;5
27/09/21;0,994536;0,965475;64;1;105;88;5
28/09/21;1,013085;0,985967;29;0;75;90;5
29/09/21;1,023044;0,997594;48;0;99;88;6
30/09/21;1,035965;1,004335;52;2;172;84;6
01/10/21;1,046431;1,012476;55;1;137;79;7
02/10/21;1,009769;0,976107;32;2;66;78;6
03/10/21;0,972301;0,941822;34;0;74;69;6
04/10/21;0,963244;0,938309;51;0;64;69;6
05/10/21;0,935604;0,915462;27;0;100;65;7
06/10/21;0,899456;0,883616;25;0;66;63;6
07/10/21;0,874911;0,86363;39;1;5;63;5
08/10/21;0,882257;0,876831;23;2;144;64;4
09/10/21;0,896153;0,89703;39;0;97;60;5
10/10/21;0,894413;0,900665;30;0;65;63;5
11/10/21;0,899681;0,911519;61;1;28;63;5
12/10/21;0,900054;0,917377;30;0;97;59;6
13/10/21;0,872048;0,893217;27;1;76;54;6
14/10/21;0,858851;0,884987;19;1;60;54;6
15/10/21;0,861024;0,890538;35;0;26;55;7
16/10/21;0,860704;0,889917;20;0;47;54;7
17/10/21;0,843973;0,869872;31;1;80;53;6
18/10/21;0,791988;0,822247;33;0;32;53;6
19/10/21;0,764954;0,798095;41;2;53;47;4
20/10/21;0,812116;0,847807;44;0;51;47;4
21/10/21;0,832204;0,867959;50;1;54;40;4
22/10/21;0,856259;0,891217;54;0;31;42;4
23/10/21;0,910559;0,944287;65;1;34;42;4
24/10/21;0,941018;0,969766;55;0;47;43;4
25/10/21;0,985157;1,006472;69;2;28;43;4
26/10/21;1,048999;1,060858;37;0;25;44;4
27/10/21;1,109688;1,109688;34;1;-2;44;3
28/10/21;1,195648;1,195648;58;0;22;45;4
29/10/21;1,274632;1,274632;97;0;80;44;3
30/10/21;1,355093;1,355093;63;1;30;43;3
31/10/21;1,393547;1,393547;62;0;61;44;3
01/11/21;1,337007;1,337007;47;0;28;45;3
02/11/21;1,268272;1,268272;38;0;28;45;3
03/11/21;1,226837;1,226837;50;2;21;43;2
04/11/21;1,169193;1,169193;47;0;34;41;2
05/11/21;1,092691;1,092691;76;0;21;43;1
06/11/21;1,015533;1,015533;84;0;32;41;1
07/11/21;0,937651;0,937651;62;0;33;44;0
08/11/21;0,8735;0,8735;85;0;39;45;0
09/11/21;0,823585;0,823585;56;2;75;41;0
10/11/21;0,780868;0,780868;41;0;18;39;2
11/11/21;0,761087;0,761087;60;0;52;39;2
12/11/21;0,773558;0,773558;118;0;62;39;1
13/11/21;0,802513;0,802513;58;0;54;38;2
14/11/21;0,851372;0,851372;65;0;68;38;2
15/11/21;0,937985;0,937985;72;0;37;41;2
16/11/21;1,056853;1,056853;51;2;39;37;1
17/11/21;1,113832;1,113832;70;1;60;40;1
18/11/21;1,18434;1,18434;88;0;93;40;2
19/11/21;1,247911;1,247911;93;1;66;35;2
20/11/21;1,322532;1,307045;72;0;61;36;2
21/11/21;1,481921;1,411284;64;0;48;37;2
22/11/21;1,710218;1,486923;94;0;37;39;2
23/11/21;2,040589;1,527478;80;0;47;38;2
24/11/21;2,478038;1,538332;108;1;49;38;2
25/11/21;2,922717;1,495663;82;0;76;36;3
26/11/21;3,38723;1,455764;110;2;67;36;3
27/11/21;3,761411;1,390579;127;0;78;37;3
28/11/21;4,045033;1,344375;74;0;87;36;3
29/11/21;4,258874;1,29916;112;0;25;41;3
30/11/21;4,396146;1,254182;127;0;43;43;3
01/12/21;4,350466;1,211893;114;0;64;45;3
02/12/21;4,147872;1,164621;151;1;123;45;2
03/12/21;3,778837;1,114529;114;0;58;43;3
04/12/21;3,30723;1,06796;159;2;65;42;4
05/12/21;2,85848;1,048012;115;0;100;42;4
06/12/21;2,45785;1,032874;140;1;52;44;5
07/12/21;2,163061;1,023117;147;0;66;49;5
08/12/21;1,961453;1,051311;122;0;91;52;5
09/12/21;1,813625;1,076255;159;1;82;52;5
10/12/21;1,700868;1,173864;137;1;72;49;6
11/12/21;1,597549;1,282083;176;3;65;45;6
12/12/21;1,506647;1,397991;172;0;94;50;6
13/12/21;1,43419;1,493338;104;0;78;54;7
14/12/21;1,372204;1,534982;259;1;106;61;7
15/12/21;1,325011;1,580893;162;1;47;68;6
16/12/21;1,280532;1,612458;265;1;260;70;8
17/12/21;1,260358;1,635148;281;1;75;71;7
18/12/21;1,25443;1,654556;214;0;2;74;7
19/12/21;1,251335;1,622384;221;1;289;72;8
20/12/21;1,256931;1,565972;322;1;65;78;8
21/12/21;1,265908;1,481637;302;3;150;76;9
22/12/21;1,271936;1,412574;239;3;114;76;8
23/12/21;1,28179;1,32372;222;3;158;95;8
24/12/21;1,287937;1,274084;216;2;116;91;10
25/12/21;1,280949;1,233521;325;2;136;91;11
26/12/21;1,266744;1,180232;249;4;146;101;10
27/12/21;1,262069;1,131307;356;2;119;111;10
28/12/21;1,263285;1,091599;476;2;6;113;8
29/12/21;1,289117;1,057797;598;1;157;126;9
30/12/21;1,324345;1,026316;369;2;137;126;10
31/12/21;1,380824;0,990275;563;3;170;131;10
01/01/22;1,414393;0,95794;359;1;173;138;11
02/01/22;1,421202;0,929064;457;1;101;139;11
03/01/22;1,446038;0,914547;379;2;252;138;13
04/01/22;1,484763;0,917344;836;2;200;136;12
05/01/22;1,532181;0,919976;800;3;220;144;11
06/01/22;1,569045;0,930195;1322;3;479;145;11
07/01/22;1,596883;0,905395;662;1;10;153;11
08/01/22;1,593385;0,871356;979;2;173;144;12
09/01/22;1,556325;0,835596;618;1;667;155;12
10/01/22;1,507717;0,831544;720;3;436;154;12
11/01/22;1,454625;0,843782;995;0;539;163;14
12/01/22;1,401393;0,864622;979;0;604;161;14
13/01/22;1,354499;0,889503;975;9;1116;164;11
14/01/22;1,304376;0,923212;1436;3;858;169;11
15/01/22;1,240842;0,963553;1506;3;801;172;13
16/01/22;1,1594;1,004694;1029;3;1205;171;15
17/01/22;1,076735;1,037422;1034;5;986;176;12
18/01/22;0,994742;1,062244;1081;4;920;183;11
19/01/22;0,909724;1,068278;985;2;874;178;13
20/01/22;0,824272;1,077169;1667;5;984;180;15
21/01/22;0,758601;1,074514;1354;3;623;180;13
22/01/22;0,709441;1,062515;735;3;719;171;13
23/01/22;0,677506;1,037639;527;3;972;177;13
24/01/22;0,64862;1,021799;448;3;992;171;13
25/01/22;0,622591;1,002477;315;6;965;167;13
26/01/22;0,599474;0,976988;647;4;1436;155;12
27/01/22;0,580875;0,953538;583;5;2373;155;14
28/01/22;0,562045;0,926066;666;8;2;146;13
29/01/22;0,560537;0,909555;617;6;149;145;13
30/01/22;0,591331;0,890816;545;5;2;140;14
31/01/22;0,644389;0,870662;481;10;1032;142;10
01/02/22;0,714097;0,847066;749;5;1066;143;9
02/02/22;0,797955;0,818264;855;1;982;139;9
03/02/22;0,891444;0,796788;851;2;1051;137;9
04/02/22;0,984999;0,790803;630;2;618;132;10
05/02/22;1,094143;0,804395;618;6;1390;131;9
06/02/22;1,213552;0,834675;1434;4;24;120;10
07/02/22;1,333514;0,843231;609;2;735;124;10
08/02/22;1,416301;0,854594;1321;4;528;117;10
09/02/22;1,462656;0,865623;584;2;442;116;11
10/02/22;1,470025;0,881851;624;0;961;111;12
11/02/22;1,437653;0,891429;1226;3;575;108;11
12/02/22;1,356959;0,872264;1099;3;694;108;11
13/02/22;1,258832;0,840194;892;2;590;106;13
14/02/22;1,191185;0,828239;537;0;594;107;13
15/02/22;1,141374;0,831646;1281;1;424;104;10
16/02/22;1,118457;0,838866;873;1;747;103;10
17/02/22;1,116478;0,842131;1021;0;846;102;10
18/02/22;1,117287;0,847114;923;2;860;96;9
19/02/22;1,127842;0,845813;1022;1;7;87;9
20/02/22;1,132343;0,870405;921;0;609;88;12
21/02/22;1,135368;0,901009;519;4;1127;99;11
22/02/22;1,13614;0,917316;1180;3;1469;100;8
23/02/22;1,149133;0,925047;914;5;1039;95;9
24/02/22;1,172009;0,923156;939;0;587;93;9
25/02/22;1,19548;0,946485;831;1;621;87;9
26/02/22;1,210154;0,960117;608;2;1262;83;9
27/02/22;1,207996;0,978603;612;0;1082;81;9
28/02/22;1,210194;0,998536;545;0;902;91;9
01/03/22;1,203692;1,024997;1046;3;542;93;8
02/03/22;1,186301;1,062178;772;1;1234;90;8
03/03/22;1,167023;1,094756;692;3;875;90;8
04/03/22;1,145152;1,114825;614;1;1152;91;7
05/03/22;1,117322;1,120431;758;3;858;89;5
06/03/22;1,084814;1,118296;627;2;1082;93;5
07/03/22;1,043607;1,11101;386;5;924;102;5
08/03/22;1,004464;1,095454;1038;0;431;108;5
09/03/22;0,973379;1,068528;759;3;2099;116;5
10/03/22;0,953743;1,041085;803;1;913;120;6
11/03/22;0,951736;1,019105;806;2;820;122;6
12/03/22;0,969506;1,006897;891;2;706;123;5
13/03/22;0,995608;1,006054;768;1;624;123;6
14/03/22;1,025538;1,003284;555;2;453;122;5
15/03/22;1,059572;0,989829;1628;0;1059;125;6
16/03/22;1,095747;1,001186;1341;2;792;123;6
17/03/22;1,129217;1,011603;1722;3;977;127;6
18/03/22;1,150642;1,016454;771;3;306;128;8
19/03/22;1,161748;1,027705;1003;0;661;135;8
20/03/22;1,164532;1,0345;884;2;730;132;6
21/03/22;1,17555;1,032316;619;2;400;137;7
22/03/22;1,192945;1,040788;997;4;995;134;6
23/03/22;1,200934;1,043544;1218;5;716;136;3
24/03/22;1,19481;1,062958;1071;4;796;130;4
25/03/22;1,18269;1,08042;1034;0;863;129;5
26/03/22;1,165504;1,077464;1118;4;973;124;5
27/03/22;1,13986;1,053811;693;0;995;127;6
28/03/22;1,111819;1,035792;564;2;556;123;7
29/03/22;1,080437;1,002006;1491;3;1531;117;4
30/03/22;1,049063;0,969132;981;5;1165;115;5
31/03/22;1,018631;0,936776;464;6;1326;114;4
01/04/22;0,991017;0,901595;1241;1;1138;114;5
02/04/22;0,963449;0,873344;935;1;1018;106;4
03/04/22;0,938016;0,841846;605;4;879;108;4
04/04/22;0,917998;0,816009;384;0;499;115;4
05/04/22;0,901376;0,792451;1253;3;1121;113;4
06/04/22;0,887859;0,785705;767;4;1133;108;4
07/04/22;0,876443;0,779639;593;1;1120;109;3
08/04/22;0,86631;0,791453;693;3;663;106;3
09/04/22;0,858045;0,810152;612;5;318;106;2
10/04/22;0,853874;0,866434;531;2;558;111;3
11/04/22;0,846378;0,924477;364;1;2;114;2
12/04/22;0,838222;0,984636;894;2;550;111;3
13/04/22;0,827234;1,039726;563;0;453;103;2
14/04/22;0,810764;1,090153;344;2;377;101;2
15/04/22;0,79493;1,139463;500;3;509;98;1
16/04/22;0,783622;1,18588;548;0;1468;99;2
17/04/22;0,776704;1,212844;448;1;937;94;3
18/04/22;0,760646;1,216764;163;0;779;98;4
19/04/22;0,758742;1,200084;202;2;959;97;5
20/04/22;0,761581;1,192635;892;1;2;94;5
21/04/22;0,770692;1,154825;624;1;983;93;5
22/04/22;0,783692;1,09633;649;3;657;87;4
23/04/22;0,802265;1,03647;660;1;1558;93;4
24/04/22;0,825811;0,986921;525;0;1386;96;5
25/04/22;0,837205;0,937856;188;5;592;95;4
26/04/22;0,859325;0,900575;353;2;650;94;4
27/04/22;0,882544;0,862531;602;2;584;95;3
28/04/22;0,904674;0,835679;626;2;282;90;3
29/04/22;0,921498;0,828916;512;2;885;86;2
30/04/22;0,934708;0,815168;300;2;535;81;3
01/05/22;0,945978;0,808813;232;0;573;75;3
02/05/22;0,945499;0,811511;340;3;310;71;2
03/05/22;0,935299;0,827411;433;4;548;67;2
04/05/22;0,919845;0,833687;422;1;512;65;0
05/05/22;0,900611;0,841937;363;2;325;69;0
06/05/22;0,877778;0,849251;331;0;991;64;0
07/05/22;0,852668;0,862569;263;0;597;60;0
08/05/22;0,83163;0,855256;249;2;651;56;0
09/05/22;0,810775;0,850244;123;0;596;59;0
10/05/22;0,7881;0,847153;401;1;509;59;0
11/05/22;0,767058;0,825598;340;0;216;55;2
12/05/22;0,753762;0,800518;296;0;286;50;2
13/05/22;0,742902;0,768972;234;1;800;47;2
14/05/22;0,734775;0,737545;250;0;496;47;3
15/05/22;0,737097;0,723607;152;1;455;46;3
16/05/22;0,757229;0,722834;119;0;436;46;3
17/05/22;0,768405;0,725933;369;1;1;46;3
18/05/22;0,77835;0,721419;221;0;310;53;1
19/05/22;0,78789;0,714676;181;0;120;51;1
20/05/22;0,796068;0,725446;275;2;486;49;1
21/05/22;0,801516;0,744316;241;0;351;49;1
22/05/22;0,810401;0,760125;152;0;345;46;1
23/05/22;0,828;0,758445;46;0;330;47;1
24/05/22;0,832607;0,753849;247;0;261;48;1
25/05/22;0,832609;0,784868;196;1;269;48;1
26/05/22;0,831538;0,799844;138;1;127;44;1
27/05/22;0,829355;0,794266;200;0;414;43;1
28/05/22;0,826953;0,809931;170;0;318;44;2
29/05/22;0,831686;0,830804;170;0;280;43;0
30/05/22;0,833333;0,840053;81;0;248;47;0
31/05/22;0,835713;0,855209;235;2;270;42;0
01/06/22;0,837821;0,878828;175;0;177;47;0
02/06/22;0,831712;0,90251;159;0;90;42;1
03/06/22;0,832953;0,95084;246;0;364;43;1
04/06/22;0,836266;1,004649;213;2;215;41;1
05/06/22;0,848027;1,052763;100;0;201;41;1
06/06/22;0,859156;1,074389;80;0;241;41;1
07/06/22;0,870802;1,102416;268;0;233;44;2
08/06/22;0,883846;1,140677;66;1;155;45;1
09/06/22;0,8998;1,162104;53;1;48;49;1
10/06/22;0,916557;1,181691;85;1;254;45;1
11/06/22;0,933699;1,198995;54;0;197;47;1
12/06/22;0,955119;1,189082;103;1;136;46;0
13/06/22;0,978473;1,136633;106;1;203;46;0
14/06/22;1,005385;1,060269;324;0;210;42;0
15/06/22;1,036818;0,986381;247;0;133;35;0
16/06/22;1,061476;0,915959;238;0;70;38;2
17/06/22;1,085102;0,838622;213;1;280;37;2
18/06/22;1,107569;0,772399;306;1;305;37;2
19/06/22;1,128692;0,726076;227;0;167;39;1
20/06/22;1,15382;0,710123;93;0;69;39;2
21/06/22;1,162837;0,738508;509;0;217;41;2
22/06/22;1,179249;0,761008;406;1;123;41;1
23/06/22;1,196313;0,802602;323;0;78;39;1
24/06/22;1,213182;0,847855;351;0;242;39;1
25/06/22;1,229713;0,911925;413;0;50;38;1
26/06/22;1,237439;0,986326;358;0;65;39;1
27/06/22;1,258099;1,057046;193;1;83;43;1
28/06/22;1,256824;1,095683;738;0;53;40;3
29/06/22;1,23596;1,133185;578;0;137;38;3
30/06/22;1,203677;1,176746;610;1;84;41;2
01/07/22;1,151104;1,181916;613;1;339;44;2
02/07/22;;;642;0;227;44;2
03/07/22;;;470;1;238;45;2
04/07/22;;;408;0;204;49;2
05/07/22;;;1166;1;275;50;3
06/07/22;;;553;0;272;52;3
07/07/22;;;1721;1;102;60;5
08/07/22;;;851;0;537;63;5
09/07/22;;;862;0;394;75;5
10/07/22;;;495;2;356;74;5
11/07/22;;;687;2;371;79;3
12/07/22;;;1307;2;385;84;3
