Data;Rt_positivi;Rt_sintomatici;Nuovi casi;Deceduti;Dimessi_Guariti;Ricoverati;Terapia_intensiva;Tamponi_giornalieri;Nuovi_casi_0_5 ;Nuovi_casi_6_12;Nuovi_casi_13_19;Nuovi_casi_20_29;Nuovi_casi_30_39;Nuovi_casi_40_49;Nuovi_casi_50_59;Nuovi_casi_60_69;Nuovi_casi_70_79;Nuovi_casi_80_89;Nuovi_casi_90;Ricoveri_0_5 ;Ricoveri_6_12;Ricoveri_13_19;Ricoveri_20_29;Ricoveri_30_39;Ricoveri_40_49;Ricoveri_50_59;Ricoveri_60_69;Ricoveri_70_79;Ricoveri_80_89;Ricoveri_90;Terapia_intensiva_5_11;Terapia_intensiva_6_12;Terapia_intensiva_13_19;Terapia_intensiva_20_29;Terapia_intensiva_30_39;Terapia_intensiva_40_49;Terapia_intensiva_50_59;Terapia_intensiva_60_69;Terapia_intensiva_70_79;Terapia_intensiva_80_89;Terapia_intensiva_90;Deceduti_5_11;Deceduti_6_12;Deceduti_13_19;Deceduti_20_29;Deceduti_30_39;Deceduti_40_49;Deceduti_50_59;Deceduti_60_69;Deceduti_70_79;Deceduti_80_89;Deceduti_90
30/05/21;0,704826;0,708661;139;1;261;243;17;2212;5,857142857;8,285714286;11,42857143;16,42857143;17,57142857;18,42857143;18,42857143;11,14285714;6,142857143;4,428571429;0,714285714;0;0;0;0;0,857142857;1,142857143;1;1,285714286;1,571428571;1,428571429;0,285714286;0;0;0;0;0;0;0;0,285714286;0,285714286;0,285714286;0;0;0;0;0;0;0;0,142857143;0,571428571;0,571428571;0,857142857;0
31/05/21;0,700775;0,705644;57;2;316;240;17;1284;5,857142857;8,285714286;12;14,14285714;15,71428571;16,85714286;16,57142857;11,42857143;5,142857143;4,285714286;0,714285714;0;0;0;0;0,857142857;0,857142857;1,142857143;1,142857143;1,857142857;1,571428571;0,285714286;0;0;0;0;0;0;0;0,285714286;0,285714286;0,285714286;0;0;0;0;0;0;0;0,142857143;0,428571429;0,571428571;1;0,142857143
01/06/21;0,705352;0,711336;74;5;451;233;15;2731;5,285714286;7,857142857;11,71428571;14,42857143;13,57142857;17,28571429;16;10,57142857;5,571428571;3,857142857;0,285714286;0;0;0;0;0,857142857;0,857142857;1,428571429;1,428571429;1,714285714;1,428571429;0,428571429;0;0;0;0;0;0;0;0,285714286;0,428571429;0,142857143;0;0;0;0;0;0;0;0,142857143;0,428571429;0,857142857;1;0,142857143
02/06/21;0,708621;0,715082;158;1;306;222;14;3848;5;7,142857143;11,71428571;13,42857143;12,42857143;16,14285714;13,85714286;10,42857143;5;4;0,285714286;0;0;0;0;0,714285714;0,857142857;1,571428571;1,142857143;1,714285714;1,142857143;0,285714286;0;0;0;0;0;0;0;0,428571429;0,428571429;0,142857143;0;0;0;0;0;0;0;0,142857143;0,285714286;1;1;0,142857143
03/06/21;0,715854;0,722622;104;2;217;224;16;1333;5,142857143;7,571428571;12,28571429;14;13,28571429;16,85714286;14,28571429;10,71428571;5,571428571;4,714285714;0,285714286;0;0;0;0;0,428571429;0,857142857;1,571428571;1,428571429;2,142857143;1,428571429;0,285714286;0;0;0;0;0;0;0;0,428571429;0,571428571;0,428571429;0;0;0;0;0;0;0;0,142857143;0,571428571;1,142857143;1,428571429;0,142857143
04/06/21;0,723572;0,730062;186;4;169;213;16;3032;4,571428571;6,714285714;11,57142857;14,14285714;13,71428571;15,71428571;14,57142857;9,571428571;4,714285714;3,714285714;0,285714286;0;0;0;0;0,428571429;0,857142857;1,571428571;1,857142857;1,857142857;0,857142857;0,285714286;0;0;0;0;0;0;0;0,142857143;0,428571429;0,428571429;0;0;0;0;0;0;0;0;0,428571429;1,142857143;1,285714286;0,142857143
05/06/21;0,733192;0,738983;76;2;203;207;14;2486;4,285714286;5,714285714;10,14285714;12,71428571;13;14,14285714;13,71428571;7,857142857;4,285714286;3,142857143;0,285714286;0;0;0;0,142857143;0,285714286;0,571428571;1,571428571;1,571428571;1,857142857;0,857142857;0,142857143;0;0;0;0;0;0;0;0,142857143;0,428571429;0,428571429;0;0;0;0;0;0;0;0;0,428571429;1;1,428571429;0,142857143
06/06/21;0,750031;0,754094;128;5;133;191;14;2014;4,428571429;5,428571429;10,14285714;12;13,14285714;13,28571429;13,42857143;7,428571429;5;3,142857143;0,428571429;0;0;0;0,142857143;0;0,571428571;2;1,571428571;2;1;0,285714286;0;0;0;0;0;0;0,142857143;0,142857143;0,428571429;0,285714286;0;0;0;0;0;0,142857143;0;0;0,428571429;1;1,428571429;0,285714286
07/06/21;0,752352;0,755128;39;6;164;189;15;1365;4,142857143;5,428571429;9,142857143;14,42857143;15,42857143;13,28571429;12,85714286;5,857142857;5,428571429;2,714285714;0,428571429;0;0;0;0,142857143;0;0,571428571;2,285714286;1,428571429;1,285714286;0,857142857;0,285714286;0;0;0;0;0;0;0,142857143;0,142857143;0,428571429;0,285714286;0;0;0;0;0;0,142857143;0;0;0,428571429;0,857142857;1,285714286;0,285714286
08/06/21;0,761173;0,761995;61;2;175;182;13;2612;3,714285714;4,428571429;8,714285714;12,57142857;14,85714286;11,14285714;10,28571429;5,857142857;4,714285714;2,428571429;0,428571429;0;0;0;0,142857143;0;0,714285714;1,857142857;1,428571429;1;0,714285714;0,142857143;0;0;0;0;0;0;0,142857143;0,142857143;0,285714286;0,285714286;0;0;0;0;0;0,142857143;0;0;0,428571429;0,714285714;1,285714286;0,285714286
09/06/21;0,761364;0,760018;114;2;271;172;13;2584;3,428571429;5;8,428571429;12,42857143;14,71428571;10,42857143;10,71428571;5,142857143;4,571428571;2,142857143;0,428571429;0;0;0;0,285714286;0,285714286;0,857142857;1,714285714;1,428571429;1,142857143;0,714285714;0,142857143;0;0;0;0;0;0;0,142857143;0;0,285714286;0,285714286;0;0;0;0;0;0,142857143;0;0;0,428571429;0,714285714;1,142857143;0,285714286
10/06/21;0,748226;0,745278;78;6;356;168;12;2138;3,571428571;5;7,857142857;11,71428571;14,14285714;10,28571429;10,14285714;4,857142857;4;1,428571429;0,428571429;0;0;0;0,285714286;0,285714286;0,857142857;1,428571429;1,142857143;0,571428571;0,428571429;0,142857143;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0,142857143;0;0;0,285714286;0,714285714;0,857142857;0,285714286
11/06/21;0,734124;0,731383;130;3;169;156;10;2389;3,285714286;4,285714286;8,142857143;11,14285714;12,42857143;9,285714286;8,285714286;4,714285714;3,857142857;1,285714286;0,428571429;0;0;0;0,285714286;0,428571429;0,571428571;1,428571429;1;0,571428571;0,571428571;0,142857143;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0,142857143;0;0;0,285714286;0,571428571;0,857142857;0,285714286
12/06/21;0,719604;0,718599;80;2;61;150;10;2237;2,857142857;4,142857143;9;11,28571429;10,42857143;9,571428571;7,428571429;3,857142857;3,428571429;1;0,285714286;0;0;0;0,142857143;0,428571429;0,571428571;1,428571429;1;0,714285714;0,571428571;0,142857143;0;0;0;0;0;0;0,285714286;0,285714286;0;0;0;0;0;0;0;0,142857143;0;0;0,142857143;0,571428571;0,714285714;0,428571429
13/06/21;0,712864;0,713466;72;1;227;149;9;1585;3,142857143;4,428571429;9,285714286;12;10,14285714;9;7,428571429;4,142857143;2,857142857;0,714285714;0,142857143;0;0;0;0,142857143;0,428571429;0,714285714;0,857142857;0,571428571;0,428571429;0,285714286;0;0;0;0;0;0;0;0,142857143;0,285714286;0;0;0;0;0;0;0;0;0;0;0,142857143;0,571428571;0,571428571;0,285714286
14/06/21;0,707557;0,71017;18;4;210;146;8;899;2,285714286;3,285714286;8,571428571;8,142857143;7;8;7;4,285714286;2,428571429;0,714285714;0,285714286;0;0;0;0,142857143;0,428571429;0,857142857;0,428571429;0,714285714;0,428571429;0,285714286;0,142857143;0;0;0;0;0;0;0,285714286;0,285714286;0;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0,571428571;0,571428571;0,142857143
15/06/21;0,696304;0,699105;32;1;167;148;10;2121;2,857142857;4,571428571;9,714285714;9;7,571428571;8,714285714;7,571428571;3,714285714;3,285714286;0,714285714;0,428571429;0;0;0;0,142857143;0,428571429;0,714285714;0,428571429;0,571428571;0,428571429;0,285714286;0,142857143;0;0;0;0;0;0;0,285714286;0,285714286;0;0;0;0;0;0;0;0;0;0,142857143;0,285714286;0,428571429;0,571428571;0,142857143
16/06/21;0,691261;0,694617;66;1;411;140;10;2416;3;4,571428571;9,857142857;8,571428571;7,428571429;8,285714286;6,571428571;4,142857143;3,428571429;0,714285714;0,571428571;0;0,142857143;0;0,142857143;0,142857143;0,428571429;0,571428571;0,714285714;0,285714286;0,285714286;0,142857143;0;0;0;0;0;0;0,428571429;0,285714286;0;0;0;0;0;0;0;0;0;0,142857143;0,285714286;0,285714286;0,571428571;0,142857143
17/06/21;0,687338;0,692037;69;3;147;123;11;2300;2,714285714;4,142857143;9,857142857;8,285714286;7;7,714285714;6,714285714;4,142857143;3,428571429;0,714285714;0,571428571;0;0,142857143;0;0,142857143;0,142857143;0,428571429;0,571428571;0,857142857;0,285714286;0,285714286;0,142857143;0;0;0;0;0;0;0,428571429;0,285714286;0;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0,142857143;0,428571429;0,142857143
18/06/21;0,684684;0,690431;77;0;392;112;10;2321;2,714285714;4,428571429;9,142857143;7,142857143;6,857142857;7,571428571;7,428571429;3,857142857;3,428571429;0,857142857;0,571428571;0;0,142857143;0;0,142857143;0;0,428571429;0,857142857;0,714285714;0,142857143;0,142857143;0,142857143;0;0;0;0;0;0;0,428571429;0,285714286;0;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0,142857143;0,571428571;0,142857143
19/06/21;0,680985;0,687955;111;2;225;100;11;2374;2,285714286;4;7,857142857;6,142857143;6,714285714;6,428571429;7,142857143;3,714285714;2,857142857;1;0,571428571;0;0,142857143;0;0,142857143;0;0,428571429;0,714285714;0,857142857;0,142857143;0;0,142857143;0;0;0;0;0;0;0,285714286;0;0;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0,142857143;0,571428571;0
20/06/21;0,677465;0,686382;54;0;90;89;11;1561;1,857142857;4;7,714285714;5,714285714;6,142857143;6,428571429;6,142857143;2,857142857;2,428571429;1;0,571428571;0;0,142857143;0;0,142857143;0;0,142857143;0,857142857;0,857142857;0,142857143;0;0,142857143;0;0;0;0;0;0;0,285714286;0;0;0;0;0;0;0;0;0;0;0,285714286;0,142857143;0;0,714285714;0
21/06/21;0,67027;0,680953;20;0;93;87;11;945;1,857142857;3,857142857;7,142857143;6;6,285714286;6,142857143;5,571428571;3;2,428571429;0,857142857;0,428571429;0;0,142857143;0;0,142857143;0;0,142857143;0,857142857;0,714285714;0,285714286;0;0;0;0;0;0;0;0;0,285714286;0;0;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0,142857143;0,571428571;0
22/06/21;0,672662;0,685186;17;1;385;85;11;2460;1,142857143;2,571428571;5,428571429;6;4,714285714;4,571428571;4,285714286;2,857142857;1,571428571;0,714285714;0,285714286;0;0,142857143;0;0,142857143;0;0,142857143;0,714285714;0,571428571;0,285714286;0;0;0;0;0;0;0;0;0,285714286;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0,142857143;0,428571429;0
23/06/21;0,683496;0,696866;67;1;302;83;7;2907;1;2;5;6;4,285714286;4,428571429;4,285714286;2,285714286;1,285714286;0,571428571;0,142857143;0;0;0;0;0;0,285714286;0,714285714;0,428571429;0,285714286;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0,142857143;0,428571429;0,142857143
24/06/21;0,68632;0,700006;30;2;186;78;9;2574;1;2;4,857142857;6;4,142857143;4,285714286;4,142857143;2,142857143;1,714285714;0,571428571;0,142857143;0;0;0;0;0;0,285714286;0,714285714;0,428571429;0,571428571;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0,142857143;0,285714286;0,142857143
25/06/21;0,68927;0,701857;39;1;125;72;7;2482;0,857142857;1,428571429;3,857142857;6,142857143;3,428571429;3,428571429;3,571428571;1,428571429;1,428571429;0,571428571;0;0;0;0;0;0;0,285714286;0,428571429;0,285714286;0,714285714;0,142857143;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0,142857143;0,142857143;0,142857143
26/06/21;0,697752;0,709552;37;0;310;65;7;2042;1,428571429;1,714285714;3;6,428571429;3,714285714;3,428571429;2,857142857;1,714285714;1,857142857;0,714285714;0,142857143;0;0;0;0;0;0,285714286;0,428571429;0,142857143;0,714285714;0,285714286;0,142857143;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0,285714286;0;0,142857143;0,142857143;0,142857143
27/06/21;0,709068;0,719699;36;0;186;64;6;1672;1,285714286;1,142857143;2;6,142857143;3,571428571;3;2,571428571;1,571428571;1,571428571;0,571428571;0,285714286;0;0;0;0,142857143;0;0,285714286;0,285714286;0,142857143;0,714285714;0,285714286;0,285714286;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0,142857143;0;0,142857143
28/06/21;0,725057;0,735988;7;0;71;66;6;1021;1;1,142857143;2,428571429;6,142857143;2,857142857;2,571428571;2,285714286;1,285714286;1,285714286;0,714285714;0,285714286;0;0;0;0,142857143;0,142857143;0,142857143;0,285714286;0,285714286;0,571428571;0,285714286;0,285714286;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0,142857143;0;0,142857143
29/06/21;0,740834;0,749727;25;0;183;68;6;2296;1,285714286;1,714285714;2,285714286;5,571428571;3,571428571;3;1,857142857;1,142857143;0,857142857;0,571428571;0,428571429;0;0;0;0,142857143;0,142857143;0,142857143;0,428571429;0,285714286;0,571428571;0,285714286;0,285714286;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0,142857143;0;0,142857143
30/06/21;0,761751;0,769597;25;2;209;69;5;2226;1,285714286;1,857142857;2,571428571;5,714285714;4;3;2;1,428571429;1,142857143;0,571428571;0,428571429;0;0;0;0,142857143;0,285714286;0,142857143;0,285714286;0,428571429;0,571428571;0,285714286;0,285714286;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0,142857143;0,285714286;0
01/07/21;0,783018;0,788405;27;2;152;59;6;2155;1,285714286;2;2,714285714;6,142857143;4,285714286;3;1,857142857;1,571428571;1,142857143;0,571428571;0,428571429;0;0;0;0,285714286;0,571428571;0,142857143;0,428571429;0,428571429;0,571428571;0,285714286;0,285714286;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0,142857143;0,285714286;0,142857143
02/07/21;0,809561;0,811907;13;0;329;52;6;2033;1,571428571;2,428571429;3,285714286;6;4;2,857142857;1,714285714;2;1,714285714;0,428571429;0,428571429;0;0;0;0,285714286;0,571428571;0,428571429;0,428571429;0,571428571;0,428571429;0,142857143;0,285714286;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0,142857143;0,428571429;0,142857143
03/07/21;0,841967;0,841947;56;0;1334;54;6;2016;1,285714286;2,428571429;5,428571429;6,571428571;4,857142857;3;3,142857143;2,714285714;2;0,285714286;0,285714286;0;0;0;0,285714286;0,571428571;0,428571429;0,285714286;0,714285714;0,285714286;0;0,142857143;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0,428571429;0,142857143
04/07/21;0,873373;0,87213;24;2;251;51;6;1791;1,428571429;2,571428571;6,571428571;6,285714286;6;4,428571429;4,142857143;2,857142857;2,142857143;0,571428571;0,142857143;0;0;0;0,142857143;0,571428571;0,428571429;0,428571429;0,714285714;0,428571429;0;0,142857143;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0,428571429;0,142857143
05/07/21;0,908433;0,905884;11;0;281;55;6;719;1,428571429;2,571428571;7,714285714;5,857142857;5,857142857;4,857142857;4;2,428571429;2,714285714;0,428571429;0,142857143;0;0;0;0,142857143;0,428571429;0,571428571;0,428571429;0,571428571;0,571428571;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0,428571429;0,285714286
06/07/21;0,95258;0,94874;26;2;260;52;5;2286;1,285714286;2,857142857;8,714285714;5;5,285714286;6,428571429;5,285714286;2,571428571;3;0,571428571;0;0;0;0;0,142857143;0,571428571;0,571428571;0,428571429;0,714285714;0,714285714;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0,428571429;0,285714286
07/07/21;1,011578;1,00684;38;0;85;53;4;2104;1,285714286;3,285714286;8,428571429;4,571428571;4,857142857;6,142857143;5,142857143;2,285714286;2,857142857;0,714285714;0;0;0;0;0,142857143;0,428571429;0,428571429;0,428571429;0,571428571;0,714285714;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0,142857143;0,285714286
08/07/21;1,067398;1,062314;54;1;189;51;4;2063;1,285714286;3,428571429;8,714285714;4,285714286;4,714285714;6,285714286;5,714285714;2,142857143;2,571428571;0,714285714;0;0;0;0;0;0,285714286;0,428571429;0,285714286;0,428571429;0,428571429;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0;0,142857143;0,142857143
09/07/21;1,114472;1,109305;48;1;75;45;3;2053;0,714285714;2,857142857;9,142857143;5,285714286;5,428571429;7;5,714285714;2,428571429;2,571428571;1,285714286;0;0;0;0;0;0,285714286;0,142857143;0,285714286;0,285714286;0,428571429;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0;0,285714286;0,142857143
10/07/21;1,156521;1,149752;16;0;375;46;3;2026;1;3,857142857;7,714285714;5,571428571;5,428571429;7,428571429;6,142857143;2,285714286;3,428571429;2,285714286;0,285714286;0;0;0;0;0,285714286;0,285714286;0,285714286;0,428571429;0,714285714;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0;0,285714286;0,142857143
11/07/21;1,189098;1,181132;54;0;55;45;3;1282;0,857142857;3,714285714;7,571428571;6,714285714;4,428571429;6,428571429;5,571428571;2,285714286;3,571428571;2;0,571428571;0,142857143;0;0;0;0,285714286;0,285714286;0,142857143;0,571428571;0,571428571;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0;0,285714286;0,142857143
12/07/21;1,227079;1,218266;13;2;26;46;2;1062;1;3,428571429;5,857142857;7,142857143;4,714285714;6,142857143;5,428571429;3;3,714285714;2,142857143;0,571428571;0,142857143;0;0;0;0,285714286;0,285714286;0,285714286;0,714285714;0,428571429;0,285714286;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0,285714286;0
13/07/21;1,255014;1,245739;45;0;49;44;2;2290;1,142857143;3;6,428571429;9;5,285714286;5,571428571;4,571428571;3,142857143;4;2,857142857;0,714285714;0,142857143;0;0;0;0,142857143;0,571428571;0,142857143;1;0,285714286;0,285714286;0;0;0;0;0;0;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0,285714286;0
14/07/21;1,288598;1,281624;56;0;111;48;2;2260;1,714285714;2,571428571;6,857142857;9,857142857;5,571428571;6;4,428571429;3,428571429;4;2,857142857;0,714285714;0,142857143;0;0;0;0,142857143;0,714285714;0,142857143;1,142857143;0,428571429;0,571428571;0;0;0;0;0;0;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0,285714286;0
15/07/21;1,307091;1,300769;32;0;85;48;2;1976;1,857142857;2,428571429;7;10,28571429;5,714285714;6;4,142857143;3,571428571;4;2,857142857;0,714285714;0,285714286;0;0;0;0,142857143;0,714285714;0,285714286;1,142857143;0,428571429;0,571428571;0;0;0;0;0;0;0,142857143;0,285714286;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0,285714286;0
16/07/21;1,324393;1,317915;77;0;58;47;3;1937;2,428571429;3;7,571428571;9,714285714;5,142857143;6,285714286;4,857142857;3,285714286;4;2,285714286;0,714285714;0,285714286;0;0;0;0,142857143;0,714285714;0,285714286;1,285714286;0,428571429;0,571428571;0;0;0;0;0;0;0,142857143;0,285714286;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0
17/07/21;1,337339;1,331139;51;0;53;48;4;1711;2,142857143;2;9,857142857;9,857142857;5;7;5;3,285714286;3;1,142857143;0,428571429;0,285714286;0;0;0;0,142857143;0,571428571;0,285714286;1;0,428571429;0,428571429;0;0;0;0;0;0;0,142857143;0,285714286;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0
18/07/21;1,363411;1,359;39;1;35;50;4;1733;2,285714286;2,857142857;11,57142857;11,14285714;5,428571429;7,285714286;6,142857143;3,571428571;3,142857143;1,142857143;0,142857143;0,142857143;0;0;0;0,142857143;0,571428571;0,285714286;0,857142857;0,571428571;0,428571429;0;0;0;0;0;0;0,142857143;0,285714286;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0
19/07/21;1,39636;1,394;59;0;14;50;5;1092;2,142857143;3,285714286;14,42857143;13,42857143;7,285714286;8,428571429;8,142857143;4,142857143;2,714285714;1,285714286;0,142857143;0,142857143;0;0;0,142857143;0,285714286;0,428571429;0,142857143;0,857142857;0,571428571;0,285714286;0;0;0;0;0;0;0,142857143;0,142857143;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0;0,285714286;0;0
20/07/21;1,4291;1,426802;33;1;20;47;4;2273;3,142857143;4,714285714;15,42857143;15,85714286;10;8,571428571;9,428571429;4,285714286;3;1,428571429;0;0,142857143;0;0;0,142857143;0,428571429;0,285714286;0,571428571;0,428571429;0,714285714;0,571428571;0;0;0;0;0;0;0;0,142857143;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0;0,428571429;0;0
21/07/21;1,468648;1,468893;71;0;42;46;5;2074;3,428571429;4,857142857;17,57142857;17,57142857;11,85714286;10,57142857;10,85714286;4,571428571;3,428571429;1,571428571;0,285714286;0,142857143;0;0;0,142857143;0,428571429;0,285714286;0,571428571;0,285714286;0,714285714;0,428571429;0,142857143;0;0;0;0;0;0;0,142857143;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0;0,285714286;0;0
22/07/21;1,489631;1,492818;58;1;95;45;5;1998;3,285714286;5,142857143;17,57142857;18,28571429;12,57142857;11,14285714;11,57142857;4,571428571;3,285714286;1,571428571;0,285714286;0;0;0;0,142857143;0,285714286;0,285714286;0,428571429;0,428571429;0,857142857;0,571428571;0,142857143;0;0;0;0;0;0;0;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0;0,285714286;0;0
23/07/21;1,501586;1,510593;107;5;65;48;5;2072;3,857142857;6,285714286;18,71428571;20,71428571;15,28571429;13,28571429;11,71428571;5,142857143;3,714285714;2;0,285714286;0;0;0;0,142857143;0,285714286;0,714285714;0,571428571;0,571428571;1;0,571428571;0,142857143;0;0;0;0;0;0;0;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0;0,285714286;0;0
24/07/21;1,49724;1,510004;136;0;44;52;4;2251;4,714285714;8;20,57142857;25,14285714;18,28571429;15,42857143;14,57142857;5,142857143;3,571428571;2,142857143;0,285714286;0;0;0;0,285714286;0,285714286;0,714285714;0,857142857;0,571428571;0,714285714;0,571428571;0,142857143;0;0;0;0;0;0;0;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0;0,285714286;0;0
25/07/21;1,480991;1,496504;93;0;6;50;4;1705;5,857142857;8,714285714;20,28571429;25,42857143;19,57142857;16,57142857;14,71428571;5,285714286;3,142857143;2,285714286;0,571428571;0;0;0;0,285714286;0,285714286;1;1;0,714285714;0,571428571;0,571428571;0,142857143;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0,285714286;0;0
26/07/21;1,46622;1,48362;88;9;22;51;5;969;6,142857143;9,857142857;18,28571429;24,28571429;18,57142857;16,57142857;14,14285714;5,428571429;3,142857143;2,285714286;0,714285714;0;0;0;0,142857143;0,142857143;1;1;0,857142857;0,857142857;0,571428571;0,285714286;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0;0
27/07/21;1,442941;1,460594;110;1;12;54;5;2621;5,428571429;8,857142857;19,71428571;24,42857143;19,14285714;18,85714286;16,71428571;6,142857143;2,857142857;1,428571429;1;0;0;0;0,285714286;0;1;1;0,857142857;0,714285714;0,428571429;0,285714286;0;0;0;0;0;0,285714286;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0
28/07/21;1,421456;1,438678;145;0;78;59;4;2579;5,142857143;9,285714286;18,71428571;23,42857143;18,85714286;18,28571429;16,57142857;6,714285714;2,428571429;1,142857143;0,857142857;0,142857143;0;0;0,285714286;0,428571429;1,428571429;1,285714286;1,285714286;0,714285714;0,285714286;0,142857143;0;0;0;0;0;0,285714286;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0,142857143
29/07/21;1,387554;1,403688;183;1;15;57;4;2652;5,142857143;9,571428571;20,14285714;24,71428571;18,71428571;18,85714286;16,71428571;7,285714286;2,714285714;1,428571429;1;0,142857143;0;0;0,285714286;0,428571429;1,428571429;1,571428571;1,142857143;0,571428571;0,285714286;0,285714286;0;0;0;0;0;0,285714286;0,142857143;0;0;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0;0;0,142857143
30/07/21;1,351541;1,365235;108;0;60;62;6;2318;5,714285714;10;20,42857143;25,14285714;17,85714286;19,85714286;17,71428571;8;2,571428571;1,428571429;1;0,142857143;0;0;0,285714286;0,571428571;1,142857143;1,571428571;0,857142857;0,428571429;0,285714286;0,285714286;0;0;0;0;0;0,285714286;0,142857143;0;0;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0;0;0,142857143
31/07/21;1,304031;1,314461;122;0;79;64;6;1894;5,714285714;9,428571429;17;23,14285714;16,42857143;17,57142857;15,57142857;8,571428571;3;1,428571429;1,428571429;0,142857143;0;0;0,142857143;0,571428571;1,285714286;1,428571429;0,857142857;0,428571429;0,428571429;0,428571429;0;0;0;0;0;0,285714286;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0;0,142857143;0,142857143
01/08/21;1,26873;1,275913;126;0;38;66;6;1980;5,714285714;10,57142857;21;25,14285714;18,42857143;19,28571429;19;9,714285714;3,857142857;2;1,428571429;0,142857143;0;0,142857143;0,142857143;0,714285714;1,142857143;1,571428571;0,857142857;0,571428571;0,428571429;0,428571429;0;0;0;0;0;0,285714286;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0;0,285714286;0,285714286
02/08/21;1,248175;1,249577;67;1;10;71;5;1401;7,142857143;10,85714286;24,57142857;30,14285714;21,85714286;21,71428571;21,57142857;10,85714286;4,571428571;2,142857143;1,285714286;0,142857143;0;0,142857143;0,142857143;0,857142857;1,285714286;1,857142857;1;0,285714286;0,428571429;0,285714286;0;0;0;0;0;0,142857143;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0,285714286;0,285714286
