Settimana del;0-9;ott-19;20-29;30-39;40-49;50-59;60-69;70-79;80-89;90;Settimanale_0-9;Settimanale_10-19;Settimanale_20-29;Settimanale_30-39;Settimanale_40-49;Settimanale_50-59;Settimanale_60-69;Settimanale_70-79;Settimanale_80-89;Settimanale_90
2021-05-21;0,142857143;0;0;0,714285714;1,142857143;1,571428571;3,571428571;3,571428571;0,714285714;0,428571429;;;;;;;;;;
2021-05-22;0,142857143;0;0;0,571428571;1,714285714;1,857142857;3,857142857;3,857142857;0,571428571;0,428571429;0,29;1,14;2,00;4,43;7,43;12,43;25,43;25,43;5,57;2,43
2021-05-23;0,142857143;0;0;0,428571429;2;1,428571429;3,428571429;3,428571429;0,571428571;0,142857143;;;;;;;;;;
2021-05-24;0,142857143;0;0;0,428571429;1,714285714;1,428571429;3;3;0,857142857;0,142857143;;;;;;;;;;
2021-05-25;0,142857143;0;0;0,571428571;1,857142857;1,142857143;3;3;1,142857143;0,285714286;;;;;;;;;;
2021-05-26;0,142857143;0;0;0,571428571;1,714285714;1,428571429;1,857142857;1,857142857;0,857142857;0,285714286;;;;;;;;;;
2021-05-27;0,142857143;0;0;0,571428571;1,714285714;1,285714286;1,428571429;1,428571429;1,428571429;0,285714286;;;;;;;;;;
2021-05-28;0;0;0;0,428571429;1,571428571;1,285714286;1,571428571;1,571428571;1,285714286;0,285714286;;;;;;;;;;
2021-05-29;0;0;0;0,714285714;1,142857143;1;1,285714286;1,285714286;1,571428571;0,285714286;0,71;0,00;1,00;3,71;11,71;9,00;15,57;15,57;7,71;1,71
2021-05-30;0;0;0;0,714285714;0,857142857;1,142857143;1,285714286;1,285714286;1,714285714;0,285714286;;;;;;;;;;
2021-05-31;0;0;0;0,714285714;0,857142857;1,428571429;1,571428571;1,571428571;1,428571429;0,428571429;;;;;;;;;;
2021-06-01;0;0;0;0,571428571;0,857142857;1,571428571;1,285714286;1,285714286;1,142857143;0,285714286;;;;;;;;;;
2021-06-02;0;0;0;0,428571429;0,857142857;1,571428571;1,571428571;1,571428571;1,428571429;0,285714286;;;;;;;;;;
2021-06-03;0;0;0;0,428571429;0,857142857;1,571428571;1,857142857;1,857142857;0,857142857;0,285714286;;;;;;;;;;
2021-06-04;0;0;0;0,285714286;0,571428571;1,571428571;1,714285714;1,714285714;0,857142857;0,142857143;;;;;;;;;;
2021-06-05;0;0;0;0;0,571428571;2;1,714285714;1,714285714;0,857142857;0,285714286;0,00;0,00;0,00;3,14;5,43;10,86;11,00;11,00;8,29;2,00
2021-06-06;0;0;0;0;0,571428571;2,285714286;1,428571429;1,428571429;0,714285714;0,285714286;;;;;;;;;;
2021-06-07;0;0;0;0;0,714285714;1,857142857;1,428571429;1,428571429;0,714285714;0,142857143;;;;;;;;;;
2021-06-08;0;0;0;0,285714286;0,857142857;1,714285714;1,571428571;1,571428571;0,714285714;0,142857143;;;;;;;;;;
2021-06-09;0;0;0;0,285714286;0,857142857;1,428571429;1,285714286;1,285714286;0,428571429;0,142857143;;;;;;;;;;
2021-06-10;0;0;0;0,428571429;0,571428571;1,428571429;1,285714286;1,285714286;0,571428571;0,142857143;;;;;;;;;;
2021-06-11;0;0;0;0,428571429;0,571428571;1,428571429;1,142857143;1,142857143;0,571428571;0,142857143;;;;;;;;;;
2021-06-12;0;0;0;0,428571429;0,714285714;0,857142857;0,714285714;0,714285714;0,285714286;0;0,00;0,00;0,71;1,86;4,86;11,00;8,86;8,86;4,00;1,00
2021-06-13;0;0;0;0,428571429;0,857142857;0,428571429;0,857142857;0,857142857;0,285714286;0,142857143;;;;;;;;;;
2021-06-14;0;0;0;0,428571429;0,714285714;0,285714286;0,714285714;0,714285714;0,285714286;0,142857143;;;;;;;;;;
2021-06-15;0,142857143;0;0;0,142857143;0,571428571;0,428571429;0,714285714;0,714285714;0,285714286;0,142857143;;;;;;;;;;
2021-06-16;0,142857143;0;0;0,142857143;0,571428571;0,428571429;0,857142857;0,857142857;0,285714286;0,142857143;;;;;;;;;;
2021-06-17;0,142857143;0;0;0;0,571428571;0,714285714;0,714285714;0,714285714;0,142857143;0,142857143;;;;;;;;;;
2021-06-18;0,142857143;0;0;0;0,571428571;0,571428571;0,857142857;0,857142857;0;0,142857143;;;;;;;;;;
2021-06-19;0,142857143;0;0;0;0,285714286;0,714285714;0,857142857;0,857142857;0;0,142857143;0,71;0,00;0,29;1,14;4,14;3,57;5,57;5,57;1,29;1,00
2021-06-20;0,142857143;0;0;0;0,285714286;0,714285714;0,714285714;0,714285714;0;0;;;;;;;;;;
2021-06-21;;;;;;;;;;;;;;;;;;;;
2021-06-22;;;;;;;;;;;;;;;;;;;;
2021-06-23;;;;;;;;;;;;;;;;;;;;
2021-06-24;;;;;;;;;;;;;;;;;;;;
2021-06-25;;;;;;;;;;;;;;;;;;;;
